"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"16.07.2015","5,800","5,800","5,800","5,800","10,00K","-1,19%"
"15.07.2015","5,870","5,870","5,870","5,850","50,11K","0,00%"
"14.07.2015","5,870","5,900","5,900","5,870","20,43K","-0,51%"
"13.07.2015","5,900","5,900","5,900","5,900","351,94K","0,85%"
"10.07.2015","5,850","5,900","5,900","5,850","116,04K","-2,01%"
"09.07.2015","5,970","5,970","5,970","5,970","0,32K","0,00%"
"08.07.2015","5,970","5,970","5,970","5,970","55,00K","-0,33%"
"07.07.2015","5,990","5,990","5,990","5,990","22,10K","0,00%"
"06.07.2015","5,990","5,990","5,990","5,990","4,27M","0,00%"
"03.07.2015","5,990","5,990","5,990","5,990","319,84K","0,00%"
"02.07.2015","5,990","6,000","6,000","5,990","9,56K","-0,83%"
"01.07.2015","6,040","6,010","6,040","6,010","18,11K","0,67%"
"30.06.2015","6,000","6,060","6,060","6,000","162,96K","-1,64%"
"26.06.2015","6,100","6,100","6,100","6,100","147,91K","-0,49%"
"25.06.2015","6,130","6,130","6,130","6,130","2,68K","0,49%"
"24.06.2015","6,100","6,050","6,100","6,050","59,32K","0,00%"
"23.06.2015","6,100","6,050","6,100","6,050","99,82K","0,83%"
"22.06.2015","6,050","6,050","6,050","6,050","3,14K","1,51%"
"19.06.2015","5,960","5,870","6,000","5,870","505,03K","1,02%"
"18.06.2015","5,900","5,750","5,900","5,750","154,74K","2,61%"
"17.06.2015","5,750","5,650","5,750","5,650","32,62K","1,95%"
"16.06.2015","5,640","5,750","5,750","5,640","45,84K","-3,59%"
"15.06.2015","5,850","5,850","5,860","5,850","100,69K","0,00%"
"12.06.2015","5,850","5,800","5,850","5,800","20,68K","1,92%"
"11.06.2015","5,740","5,740","5,740","5,740","18,11K","0,17%"
"10.06.2015","5,730","5,730","5,730","5,710","23,77K","0,35%"
"09.06.2015","5,710","5,710","5,710","5,710","","0,00%"
"08.06.2015","5,710","5,710","5,710","5,700","655,12K","0,00%"
"05.06.2015","5,710","5,700","5,710","5,700","15,09K","-0,17%"
"04.06.2015","5,720","5,700","5,720","5,700","56,69K","2,14%"
"03.06.2015","5,600","5,600","5,600","5,600","318,35K","0,00%"
"02.06.2015","5,600","5,650","5,650","5,600","92,87K","-1,75%"
"01.06.2015","5,700","5,700","5,700","5,700","328,36K","-0,18%"
"29.05.2015","5,710","5,650","5,710","5,500","1,27M","1,06%"
"28.05.2015","5,650","5,800","5,800","5,650","53,55K","-2,59%"
"27.05.2015","5,800","5,800","5,800","5,800","13,07K","0,00%"
"26.05.2015","5,800","5,800","5,800","5,800","23,16K","-0,85%"
"25.05.2015","5,850","5,850","5,850","5,850","10,52K","2,63%"
"22.05.2015","5,700","5,700","5,700","5,700","0,25K","0,00%"
"21.05.2015","5,700","5,700","5,700","5,700","5,13K","-0,35%"
"20.05.2015","5,720","5,720","5,720","5,720","","0,00%"
"19.05.2015","5,720","5,700","5,720","5,700","6,49K","0,35%"
"18.05.2015","5,700","5,700","5,700","5,700","6,66K","-0,87%"
"15.05.2015","5,750","5,750","5,750","5,750","189,31K","-0,86%"
"14.05.2015","5,800","5,800","5,800","5,800","11,21K","0,00%"
"13.05.2015","5,800","5,800","5,800","5,800","1,20K","0,00%"
"12.05.2015","5,800","5,850","5,850","5,800","249,15K","-0,68%"
"11.05.2015","5,840","5,840","5,840","5,840","0,70K","-0,17%"
"08.05.2015","5,850","5,930","5,930","5,850","672,41K","-1,35%"
"07.05.2015","5,930","5,960","5,960","5,930","15,56K","-0,50%"
"06.05.2015","5,960","5,960","5,960","5,960","133,04K","0,00%"
"05.05.2015","5,960","6,000","6,000","5,950","271,91K","-0,83%"
"04.05.2015","6,010","6,050","6,050","6,010","1,03M","-0,66%"
"30.04.2015","6,050","6,050","6,080","6,050","668,49K","0,00%"
"29.04.2015","6,050","6,050","6,050","6,050","16,28K","-0,49%"
"28.04.2015","6,080","6,050","6,080","6,050","1,02M","0,50%"
"27.04.2015","6,050","6,010","6,050","6,010","18,70K","0,83%"
"24.04.2015","6,000","6,000","6,000","6,000","140,21K","0,84%"
"23.04.2015","5,950","6,000","6,000","5,950","376,49K","-0,83%"
"22.04.2015","6,000","6,000","6,000","6,000","52,45K","0,00%"
"21.04.2015","6,000","6,100","6,100","6,000","14,10K","-1,64%"
"20.04.2015","6,100","6,050","6,100","6,050","76,94K","1,67%"
"17.04.2015","6,000","6,100","6,100","6,000","57,27K","-1,64%"
"16.04.2015","6,100","6,100","6,100","6,100","305,62K","0,00%"
"15.04.2015","6,100","6,050","6,100","6,050","168,28K","0,83%"
"14.04.2015","6,050","6,000","6,100","6,000","12,41K","0,83%"
"13.04.2015","6,000","6,000","6,000","6,000","296,18K","-1,64%"
"10.04.2015","6,100","6,100","6,110","6,100","226,10K","0,00%"
"09.04.2015","6,100","6,100","6,110","6,100","21,43K","0,00%"
"08.04.2015","6,100","6,230","6,230","6,100","159,13K","-2,09%"
"07.04.2015","6,230","6,240","6,240","6,230","102,24K","-0,32%"
"06.04.2015","6,250","6,200","6,300","6,200","184,00K","0,81%"
"01.04.2015","6,200","6,050","6,200","6,050","222,99K","3,33%"
"31.03.2015","6,000","5,810","6,000","5,810","815,35K","3,27%"
"30.03.2015","5,810","5,840","5,850","5,800","420,83K","0,35%"
"27.03.2015","5,790","5,750","5,790","5,750","742,71K","0,87%"
"26.03.2015","5,740","5,710","5,740","5,710","569,44K","0,35%"
"25.03.2015","5,720","5,700","5,720","5,700","3,38M","0,35%"
"24.03.2015","5,700","5,670","5,700","5,660","576,53K","0,53%"
"23.03.2015","5,670","5,660","5,670","5,660","440,96K","0,18%"
"20.03.2015","5,660","5,570","5,660","5,570","217,11K","1,98%"
"19.03.2015","5,550","5,550","5,550","5,550","100,00K","0,00%"
"18.03.2015","5,550","5,500","5,570","5,500","173,87K","0,91%"
"17.03.2015","5,500","5,350","5,500","5,350","846,83K","2,80%"
"16.03.2015","5,350","5,350","5,350","5,350","41,11K","-0,19%"
"13.03.2015","5,360","5,260","5,360","5,250","143,55K","1,90%"
"12.03.2015","5,260","5,300","5,300","5,250","2,53M","-0,75%"
"11.03.2015","5,300","5,300","5,300","5,300","470,02K","-1,85%"
"10.03.2015","5,400","5,400","5,420","5,400","89,22K","0,00%"
"09.03.2015","5,400","5,600","5,600","5,400","454,10K","-4,59%"
"06.03.2015","5,660","5,700","5,700","5,600","2,16M","-0,70%"
"05.03.2015","5,700","5,650","5,700","5,650","5,54M","0,88%"
"04.03.2015","5,650","5,700","5,700","5,650","2,04M","-0,88%"
"03.03.2015","5,700","5,850","5,850","5,700","5,17M","-2,56%"
"02.03.2015","5,850","5,850","5,850","5,850","68,90K","0,00%"
"27.02.2015","5,850","5,900","5,950","5,850","1,92M","-0,85%"
"26.02.2015","5,900","5,900","5,900","5,900","2,24M","-0,84%"
"25.02.2015","5,950","6,030","6,030","5,900","198,01K","-1,00%"
"24.02.2015","6,010","6,010","6,010","6,010","4,40M","0,00%"
"23.02.2015","6,010","6,200","6,200","6,010","333,58K","-4,60%"
"20.02.2015","6,300","6,300","6,300","6,300","38,28K","-1,56%"
"19.02.2015","6,400","6,600","6,600","6,400","409,20K","-3,76%"
"18.02.2015","6,650","6,700","6,700","6,650","757,02K","-5,00%"
"17.02.2015","7,000","7,000","7,000","7,000","263,20K","-2,78%"
"13.02.2015","7,200","7,150","7,200","7,100","23,83K","0,70%"
"12.02.2015","7,150","7,150","7,160","7,150","363,98K","1,42%"
"11.02.2015","7,050","7,050","7,050","7,050","403,65K","-0,70%"
"10.02.2015","7,100","7,100","7,100","7,100","893,30K","0,71%"
"09.02.2015","7,050","7,050","7,050","7,050","354,40K","0,00%"
"06.02.2015","7,050","7,050","7,050","7,050","80,60K","-1,67%"
"05.02.2015","7,170","7,030","7,170","7,030","93,41K","1,99%"
"04.02.2015","7,030","7,010","7,030","7,010","373,01K","0,29%"
"03.02.2015","7,010","6,950","7,050","6,950","767,42K","1,59%"
"02.02.2015","6,900","6,850","6,910","6,850","634,65K","-0,72%"
"30.01.2015","6,950","6,850","6,950","6,850","326,04K","1,46%"
"29.01.2015","6,850","6,650","6,850","6,650","469,27K","3,01%"
"28.01.2015","6,650","6,600","6,650","6,600","759,60K","0,76%"
"27.01.2015","6,600","6,600","6,600","6,600","182,80K","-0,75%"
"26.01.2015","6,650","6,700","6,700","6,650","305,05K","0,00%"
"23.01.2015","6,650","6,650","6,650","6,650","247,33K","-0,30%"
"22.01.2015","6,670","6,700","6,700","6,670","156,40K","-0,45%"
"21.01.2015","6,700","6,790","6,790","6,700","135,40K","-1,33%"
"20.01.2015","6,790","6,750","6,800","6,750","708,85K","0,44%"
"19.01.2015","6,760","6,730","6,760","6,730","306,20K","0,45%"
"15.01.2015","6,730","6,750","6,750","6,700","476,13K","-0,30%"
"14.01.2015","6,750","7,000","7,000","6,750","210,54K","-3,57%"
"13.01.2015","7,000","7,000","7,050","7,000","105,11K","-0,85%"
"12.01.2015","7,060","7,060","7,060","7,000","84,09K","0,57%"
"09.01.2015","7,020","7,170","7,170","7,020","37,50K","-2,09%"
"08.01.2015","7,170","7,170","7,170","7,170","105,09K","0,00%"
"07.01.2015","7,170","7,170","7,170","7,170","61,55K","0,00%"
"06.01.2015","7,170","7,170","7,170","7,170","212,07K","0,00%"
"05.01.2015","7,170","7,110","7,170","7,110","224,41K","0,84%"
"31.12.2014","7,110","7,250","7,250","7,110","3,81M","0,00%"
"30.12.2014","7,110","7,300","7,500","7,110","29,22K","0,14%"
"29.12.2014","7,100","7,300","7,300","7,100","83,54K","-3,40%"
"26.12.2014","7,350","7,250","7,350","7,250","2,33M","1,38%"
"23.12.2014","7,250","7,200","7,250","7,200","8,44K","2,98%"
"22.12.2014","7,040","7,050","7,050","7,000","129,01K","-1,68%"
"19.12.2014","7,160","7,150","7,160","7,150","231,19K","0,14%"
"18.12.2014","7,150","7,010","7,150","7,000","151,60K","2,00%"
"17.12.2014","7,010","7,110","7,110","7,010","207,07K","-1,54%"
"16.12.2014","7,120","7,060","7,120","7,050","241,13K","0,85%"
"15.12.2014","7,060","7,200","7,200","7,060","272,34K","-1,94%"
"12.12.2014","7,200","7,200","7,270","7,200","844,81K","0,00%"
"11.12.2014","7,200","7,310","7,360","7,200","438,05K","-1,50%"
"10.12.2014","7,310","7,310","7,310","7,310","252,00K","0,00%"
"09.12.2014","7,310","7,310","7,310","7,310","733,70K","0,41%"
"05.12.2014","7,280","7,390","7,390","7,280","223,94K","-1,62%"
"04.12.2014","7,400","7,400","7,400","7,400","278,33K","0,00%"
"03.12.2014","7,400","7,400","7,400","7,390","892,77K","0,00%"
"02.12.2014","7,400","7,400","7,400","7,280","87,40K","0,00%"
"01.12.2014","7,400","7,450","7,450","7,390","67,67K","-0,54%"
"28.11.2014","7,440","7,570","7,570","7,400","90,93K","-1,85%"
"27.11.2014","7,580","7,580","7,580","7,580","3,10K","0,40%"
"26.11.2014","7,550","7,750","7,750","7,550","87,46K","-2,58%"
"25.11.2014","7,750","7,610","7,750","7,600","922,94K","1,84%"
"24.11.2014","7,610","7,650","7,650","7,600","137,07K","-0,52%"
"21.11.2014","7,650","7,650","7,650","7,650","408,41K","0,39%"
"20.11.2014","7,620","7,620","7,620","7,620","252,19K","0,26%"
"19.11.2014","7,600","7,600","7,600","7,590","637,50K","0,00%"
"18.11.2014","7,600","7,600","7,600","7,600","505,36K","0,00%"
"17.11.2014","7,600","7,600","7,600","7,600","3,63K","0,00%"
"14.11.2014","7,600","7,600","7,600","7,600","3,52K","0,00%"
"13.11.2014","7,600","7,600","7,600","7,600","271,80K","0,00%"
"12.11.2014","7,600","7,650","7,650","7,600","599,32K","-0,65%"
"11.11.2014","7,650","7,500","7,650","7,450","68,39K","1,32%"
"10.11.2014","7,550","7,590","7,600","7,550","53,98K","-1,31%"
"07.11.2014","7,650","7,650","7,660","7,630","170,00K","0,66%"
"06.11.2014","7,600","7,600","7,600","7,600","639,04K","-1,17%"
"04.11.2014","7,690","7,700","7,700","7,690","5,02K","-0,13%"
"03.11.2014","7,700","7,700","7,740","7,700","980,77K","-0,65%"
"31.10.2014","7,750","7,900","7,900","7,750","1,45M","-1,90%"
"30.10.2014","7,900","7,910","7,910","7,900","3,92K","0,00%"
"29.10.2014","7,900","8,000","8,000","7,900","714,23K","-1,25%"
"28.10.2014","8,000","7,900","8,000","7,900","1,82M","1,91%"
"27.10.2014","7,850","7,850","7,850","7,850","2,11K","0,26%"
"24.10.2014","7,830","7,700","7,830","7,700","337,27K","1,69%"
"23.10.2014","7,700","7,690","7,700","7,690","45,72K","0,13%"
"22.10.2014","7,690","7,690","7,690","7,690","131,07K","-0,13%"
"21.10.2014","7,700","7,700","7,700","7,680","159,07K","0,00%"
"20.10.2014","7,700","7,690","7,700","7,690","21,02K","0,13%"
"17.10.2014","7,690","7,680","7,690","7,680","65,88K","0,13%"
"16.10.2014","7,680","7,670","7,680","7,670","40,34K","0,39%"
"15.10.2014","7,650","7,680","7,680","7,650","65,65K","-0,39%"
"14.10.2014","7,680","7,660","7,680","7,660","1,20K","0,00%"
"13.10.2014","7,680","7,660","7,680","7,660","101,46K","0,26%"
"10.10.2014","7,660","7,660","7,660","7,660","131,28K","0,00%"
"09.10.2014","7,660","7,730","7,730","7,660","42,58K","-0,91%"
"07.10.2014","7,730","7,730","7,730","7,730","41,56K","-0,26%"
"06.10.2014","7,750","7,750","7,750","7,750","67,72K","0,00%"
"03.10.2014","7,750","7,690","7,800","7,690","396,99K","0,78%"
"02.10.2014","7,690","7,910","7,910","7,690","92,27K","-3,63%"
"01.10.2014","7,980","7,990","7,990","7,980","18,77K","-0,25%"
"30.09.2014","8,000","8,010","8,010","8,000","64,67K","-0,25%"
"29.09.2014","8,020","8,050","8,050","8,020","97,64K","-0,37%"
"26.09.2014","8,050","8,080","8,080","8,050","15,00K","-0,49%"
"25.09.2014","8,090","8,090","8,090","8,080","54,64K","0,00%"
"24.09.2014","8,090","8,100","8,100","8,090","152,58K","-0,12%"
"23.09.2014","8,100","8,050","8,100","8,050","302,21K","0,62%"
"22.09.2014","8,050","8,030","8,050","8,030","13,75K","0,25%"
"19.09.2014","8,030","8,000","8,030","8,000","1,12M","0,37%"
"18.09.2014","8,000","8,000","8,000","7,990","1,11M","0,63%"
"17.09.2014","7,950","7,920","7,950","7,920","49,20K","0,63%"
"16.09.2014","7,900","7,860","7,920","7,850","233,68K","0,64%"
"15.09.2014","7,850","7,820","7,850","7,820","269,38K","0,64%"
"12.09.2014","7,800","7,850","7,850","7,800","35,83K","-0,51%"
"11.09.2014","7,840","7,830","7,840","7,800","82,02K","0,13%"
"10.09.2014","7,830","7,750","7,830","7,750","165,75K","-0,89%"
"09.09.2014","7,900","7,900","7,900","7,850","219,29K","0,00%"
"08.09.2014","7,900","7,900","7,900","7,890","59,18K","0,00%"
"05.09.2014","7,900","7,800","7,900","7,800","765,93K","1,28%"
"04.09.2014","7,800","7,850","7,850","7,800","334,41K","-0,64%"
"03.09.2014","7,850","7,800","7,850","7,790","591,79K","0,64%"
"02.09.2014","7,800","7,820","7,820","7,800","142,48K","-0,26%"
"01.09.2014","7,820","7,820","7,820","7,820","3,10K","0,00%"
"29.08.2014","7,820","7,700","7,820","7,700","1,02M","1,43%"
"28.08.2014","7,710","7,840","7,840","7,710","49,53K","-1,78%"
"27.08.2014","7,850","7,850","7,850","7,830","87,00K","0,00%"
"26.08.2014","7,850","7,850","7,850","7,850","7,70K","0,00%"
"25.08.2014","7,850","7,860","7,860","7,850","38,62K","-0,13%"
"22.08.2014","7,860","7,850","7,900","7,850","183,34K","0,13%"
"21.08.2014","7,850","7,850","7,850","7,850","28,05K","0,00%"
"20.08.2014","7,850","7,830","7,850","7,830","674,13K","0,26%"
"19.08.2014","7,830","7,830","7,850","7,830","283,51K","0,00%"
"18.08.2014","7,830","7,800","7,850","7,800","167,05K","-0,13%"
"15.08.2014","7,840","7,900","8,000","7,840","1,26M","-0,76%"
"14.08.2014","7,900","8,000","8,000","7,900","25,83K","0,64%"
"13.08.2014","7,850","7,850","7,860","7,850","358,84K","0,00%"
"12.08.2014","7,850","7,670","7,850","7,630","2,41M","1,95%"
"11.08.2014","7,700","7,850","7,850","7,700","675,91K","-1,91%"
"08.08.2014","7,850","8,050","8,050","7,850","2,59M","-2,48%"
"07.08.2014","8,050","8,140","8,140","8,000","116,37K","-1,23%"
"06.08.2014","8,150","8,200","8,200","8,150","197,32K","-0,61%"
"05.08.2014","8,200","8,190","8,200","8,130","68,54K","0,00%"
"04.08.2014","8,200","8,220","8,220","8,200","152,02K","-0,97%"
"01.08.2014","8,280","8,350","8,350","8,280","58,34K","-0,84%"
"31.07.2014","8,350","8,380","8,380","8,350","25,13K","-1,65%"
"25.07.2014","8,490","8,490","8,490","8,490","10,23K","-0,12%"
"24.07.2014","8,500","8,500","8,500","8,500","20,00K","0,00%"
"23.07.2014","8,500","8,550","8,550","8,500","17,03K","-0,58%"
"22.07.2014","8,550","8,550","8,550","8,550","2,00K","0,00%"
"21.07.2014","8,550","8,580","8,580","8,550","6,63K","0,00%"
"18.07.2014","8,550","8,550","8,550","8,550","5,41K","0,00%"
"17.07.2014","8,550","8,550","8,550","8,550","369,55K","0,00%"
"16.07.2014","8,550","8,570","8,570","8,540","71,33K","-0,23%"
"15.07.2014","8,570","8,630","8,630","8,570","240,07K","-0,70%"
"14.07.2014","8,630","8,630","8,630","8,630","12,50K","-0,23%"
"11.07.2014","8,650","8,630","8,650","8,630","381,98K","0,23%"
"10.07.2014","8,630","8,550","8,650","8,550","823,85K","0,94%"
"09.07.2014","8,550","8,420","8,550","8,420","278,99K","1,54%"
"08.07.2014","8,420","8,330","8,420","8,330","621,94K","1,08%"
"07.07.2014","8,330","8,300","8,330","8,300","55,81K","0,36%"
"04.07.2014","8,300","8,240","8,300","8,240","503,58K","0,61%"
"03.07.2014","8,250","8,240","8,250","8,220","24,96K","0,36%"
"02.07.2014","8,220","8,220","8,230","8,200","1,68M","0,00%"
"01.07.2014","8,220","8,220","8,220","8,200","398,24K","0,00%"
"30.06.2014","8,220","8,230","8,230","8,210","86,86K","-0,12%"
"27.06.2014","8,230","8,250","8,250","8,220","222,13K","-0,24%"
"26.06.2014","8,250","8,250","8,250","8,250","17,29K","0,00%"
"25.06.2014","8,250","8,280","8,280","8,250","126,91K","-0,36%"
"24.06.2014","8,280","8,280","8,280","8,280","451,73K","0,73%"
"23.06.2014","8,220","8,300","8,300","8,200","1,31M","-0,96%"
"20.06.2014","8,300","8,300","8,300","8,260","36,67K","0,00%"
"19.06.2014","8,300","8,360","8,360","8,250","34,00K","-0,60%"
"18.06.2014","8,350","8,400","8,400","8,350","132,34K","-0,60%"
"17.06.2014","8,400","8,430","8,450","8,400","289,99K","-0,36%"
"16.06.2014","8,430","8,450","8,450","8,430","24,74K","-0,24%"
"13.06.2014","8,450","8,450","8,470","8,450","50,83K","-0,12%"
"12.06.2014","8,460","8,450","8,460","8,450","24,95K","0,00%"
"11.06.2014","8,460","8,460","8,460","8,460","1,31K","0,00%"
"10.06.2014","8,460","8,460","8,460","8,460","189,56K","0,48%"
"09.06.2014","8,420","8,440","8,460","8,420","95,12K","-0,24%"
"06.06.2014","8,440","8,400","8,440","8,400","61,54K","0,48%"
"05.06.2014","8,400","8,470","8,470","8,400","47,76K","-0,94%"
"04.06.2014","8,480","8,480","8,480","8,480","150,00K","-0,12%"
"03.06.2014","8,490","8,500","8,500","8,480","347,51K","1,07%"
"02.06.2014","8,400","8,500","8,500","8,400","58,75K","-1,18%"
"30.05.2014","8,500","8,500","8,500","8,470","153,06K","0,35%"
"29.05.2014","8,470","8,500","8,500","8,470","327,24K","-1,28%"
"28.05.2014","8,580","8,580","8,580","8,580","143,30K","-0,12%"
"27.05.2014","8,590","8,590","8,590","8,590","4,00K","0,00%"
"26.05.2014","8,590","8,600","8,600","8,590","901,60K","0,00%"
"23.05.2014","8,590","8,550","8,590","8,550","635,45K","0,47%"
"22.05.2014","8,550","8,500","8,550","8,500","136,30K","0,59%"
"21.05.2014","8,500","8,500","8,550","8,500","345,10K","0,00%"
"19.05.2014","8,500","8,490","8,500","8,450","53,87K","0,12%"
"16.05.2014","8,490","8,500","8,500","8,490","20,20K","-0,12%"
"15.05.2014","8,500","8,560","8,560","8,500","159,60K","-0,70%"
"14.05.2014","8,560","8,600","8,600","8,550","1,01M","-0,47%"
"13.05.2014","8,600","8,650","8,700","8,600","722,24K","-0,58%"
"12.05.2014","8,650","8,700","8,700","8,650","134,50K","-1,14%"
"09.05.2014","8,750","8,700","8,750","8,700","130,00K","0,00%"
"08.05.2014","8,750","8,820","8,820","8,750","761,92K","-0,79%"
"07.05.2014","8,820","8,750","8,820","8,750","106,00K","0,00%"
"06.05.2014","8,820","8,820","8,820","8,800","2,51M","-0,23%"
"05.05.2014","8,840","8,750","8,840","8,750","1,24M","1,03%"
"02.05.2014","8,750","8,500","8,750","8,500","4,88M","2,94%"
"30.04.2014","8,500","8,420","8,500","8,420","239,68K","0,95%"
"29.04.2014","8,420","8,450","8,450","8,420","759,89K","-0,36%"
"28.04.2014","8,450","8,500","8,500","8,450","4,47K","-0,59%"
"25.04.2014","8,500","8,500","8,500","8,500","255,00K","0,00%"
"24.04.2014","8,500","8,400","8,500","8,400","886,93K","1,19%"
"23.04.2014","8,400","8,400","8,450","8,400","110,19K","0,00%"
"22.04.2014","8,400","8,300","8,400","8,300","575,35K","1,82%"
"21.04.2014","8,250","8,170","8,250","8,170","19,31K","1,10%"
"16.04.2014","8,160","8,140","8,160","8,140","356,96K","-0,24%"
"15.04.2014","8,180","8,220","8,220","8,140","174,75K","-1,45%"
"14.04.2014","8,300","8,350","8,350","8,300","193,63K","1,22%"
"11.04.2014","8,200","8,200","8,250","8,200","116,28K","0,00%"
"10.04.2014","8,200","8,130","8,200","8,130","73,76K","1,49%"
"09.04.2014","8,080","8,050","8,080","8,050","321,48K","0,37%"
"08.04.2014","8,050","8,100","8,100","8,050","489,70K","-0,62%"
"07.04.2014","8,100","8,100","8,100","8,090","139,12K","0,37%"
"04.04.2014","8,070","8,000","8,100","8,000","104,74K","1,00%"
"03.04.2014","7,990","8,010","8,030","7,990","122,10K","-0,13%"
"02.04.2014","8,000","8,100","8,120","8,000","316,33K","-1,23%"
"01.04.2014","8,100","8,030","8,100","8,030","63,77K","1,25%"
"31.03.2014","8,000","8,000","8,000","8,000","73,12K","0,00%"
"28.03.2014","8,000","7,750","8,000","7,750","124,71K","3,90%"
"27.03.2014","7,700","7,500","7,700","7,500","439,09K","2,67%"
"26.03.2014","7,500","7,760","7,800","7,500","602,44K","-4,09%"
"25.03.2014","7,820","8,000","8,000","7,820","135,68K","-2,25%"
"24.03.2014","8,000","8,000","8,050","8,000","621,06K","0,00%"
